,Temperature,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,E1,E2,E3,E4,E5,E6,F1,F2,F3,F4,F5,F6,G1,G2,G3,G4,G5,G6,H1,H2,H3,H4,H5,H6,I1,I2,I3,I4,I5,I6,J1,J2,J3,J4,J5,J6,K1,K2,K3,K4,K5,K6,L1,L2,L3,L4,L5,L6,M1,M2,M3,M4,M5,M6,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,P1,P2,P3,P4,P5,P6
,87,2078.27050397385,2111.02713272197,2005.32831357773,1992.60043729687,2008.85521925033,1999.98393257107,2063.86768566746,2067.92899708646,1996.63698895166,1999.02298339987,1998.54696948062,2014.15152466788,2070.66092369355,2070.66092369355,2007.42687082136,2021.83459307801,2007.40243686811,1999.02096851192,2070.66092369355,2111.02713272197,2000.51319538839,2021.58057419614,2004.33852645522,1986.42472488786,2111.02713272197,2060.23091335206,1998.80750666357,1997.91606306185,1999.73408166605,1985.22835954325,2067.92899708646,2014.65940825252,1987.98133734434,1994.43135802027,1984.62513839786,1980.50777463689,2070.66092369355,2111.02713272197,1993.87961285291,2007.45321969129,1993.96882493601,2016.08669508971,2027.69145686346,2070.66092369355,1995.59660739235,2006.24434445199,1993.53781992119,2005.63768975531,2070.66092369355,2111.02713272197,1997.71059719787,2011.78386670317,2008.51371709678,2000.71806323627,2070.66092369355,2067.92899708646,2006.35611420127,2002.16494625261,1998.52373150578,2007.14480928668,2078.22885788366,2029.86308337676,2016.87312672408,2007.79395599093,2002.53188659141,2033.95948112189,2063.71732986856,2023.01963508723,2024.8459695747,2003.78246984599,2010.16051279881,2023.21249579829,2095.05087565035,2045.92634203516,2036.88166147004,2025.81110439116,2022.30311628691,2056.66407496171,2480.39400460449,2035.44614081152,2026.70260132011,2030.21270403015,2026.39395347395,2055.26498455848,2070.66092369355,2049.88468233046,2031.84382168819,2038.10550302743,2042.58256304203,2081.02310552295,2070.66092369355,2063.76738216836,2036.85116900164,2039.51560169106,2042.92274060393,2081.21753419932
,87.5,2076.1764349423,2074.48502113699,2005.0475131413,1992.59355742265,2008.85420288791,1999.92381664884,2061.7312819686,2043.96544767939,1996.22865355579,1998.71203895852,1998.41660335043,2013.9059411986,2059.56892709905,2059.56892709905,2007.38580711663,2021.66957034507,2007.52581943298,1998.74273918056,2059.56892709905,2074.48502113699,2000.44988454381,2021.482918048,2004.02926866536,1986.58251166966,2074.48502113699,2045.18586580181,1998.55005525115,1997.85939259285,1999.74541381604,1985.45163318843,2043.96544767939,2007.59560633217,1987.76020926007,1994.48475554378,1984.89864900731,1980.68264059355,2059.56892709905,2074.48502113699,1993.58886011917,2007.38027298931,1994.07543240346,2014.19591712167,2019.41333999491,2059.56892709905,1995.26383227899,2006.2242677979,1993.38172910864,2003.99265303153,2059.56892709905,2074.48502113699,1997.74151259998,2011.73435651651,2008.55292847458,1999.66900545609,2059.56892709905,2043.96544767939,2006.1234916778,2002.17767988286,1998.43138413561,2006.22709387065,2075.0107219301,2029.62377581229,2016.64106285545,2007.65040418528,2002.37396237167,2026.71280017779,2060.43514766418,2022.62284824506,2024.98692145456,2003.79284205978,2009.90225019589,2020.72576856207,2091.26983006923,2045.86222229499,2036.49081310838,2025.73844053532,2021.76711788615,2045.60395915639,2443.81275089464,2035.64305827437,2027.07159830047,2029.82023980406,2026.60647897256,2054.20552753021,2059.56892709905,2049.71734931627,2031.75964081739,2038.1831830636,2042.50755148223,2073.23276287992,2059.56892709905,2063.46354818633,2036.61833195102,2039.76289300625,2042.82856642281,2069.79204128848
,88,2073.86974636358,2051.41261839957,2004.76611967275,1992.4489427091,2008.58317625798,1999.98866445468,2059.62854151701,2031.40484549224,1995.96549186911,1998.67010472558,1998.5677476206,2014.07016527007,2050.54125113573,2050.54125113573,2007.25452999726,2021.4900517312,2007.56512531721,1998.68686393219,2050.54125113573,2051.41261839957,2000.17696940873,2021.42034793411,2003.83562220244,1986.58906400812,2051.41261839957,2033.31541081715,1998.49032499693,1997.71502322653,1999.79782513904,1985.482407332,2031.40484549224,2002.60413688132,1987.63191589112,1994.50432498818,1984.96195201009,1980.56148040636,2050.54125113573,2051.41261839957,1993.34833074535,2007.30047290009,1993.91594484977,2012.29715182737,2014.91679301186,2050.54125113573,1994.88929544747,2006.06330490666,1993.30700461138,2001.99110691314,2050.54125113573,2051.41261839957,1997.80928739038,2011.61490087947,2008.46349171065,1998.73726708475,2050.54125113573,2031.40484549224,2005.99555836974,2002.10612110668,1998.20927461287,2005.42085475282,2072.24942188741,2029.54678921117,2016.42930398514,2007.4570670736,2002.23094483338,2023.8066000903,2057.41081718421,2022.46125302195,2024.92785333144,2003.9078120513,2009.74832304901,2018.85929694227,2088.48474395046,2045.90453771268,2036.24015932376,2025.65336628935,2021.33979555456,2041.13086665431,2409.09022883535,2035.50648107402,2027.30167733567,2029.25836313421,2026.63285606599,2053.1870133845,2050.54125113573,2049.53206758733,2031.80984699929,2038.10785206275,2042.3946908478,2069.74927133851,2050.54125113573,2063.53428134037,2035.92159060106,2039.9092593754,2042.86995631467,2065.43206362858
,88.5,2071.68054637378,2039.171721122,2004.8000182745,1992.32575959533,2008.34113022354,2000.06184256274,2057.5265941517,2026.45523912422,1995.9352725335,1998.68368371062,1998.80930632904,2014.08524597373,2043.46446560369,2043.46446560369,2006.98166352219,2021.3013964652,2007.51510888873,1998.84215422434,2043.46446560369,2039.171721122,1999.89086087282,2021.2383894851,2003.69306785141,1986.4987475969,2039.171721122,2023.96183307101,1998.36331007859,1997.45811344127,1999.82459621104,1985.48077030217,2026.45523912422,1999.49023836978,1987.54809055477,1994.44147953329,1985.12986442087,1980.15770079223,2043.46446560369,2039.171721122,1993.29595339006,2007.16740583404,1993.68386075092,2010.29826216823,2012.06419873104,2043.46446560369,1994.73067912179,2005.8369971929,1992.96415542309,1999.50937514075,2043.46446560369,2039.171721122,1997.83746983068,2011.36161028644,2008.32206714752,1997.77811267691,2043.46446560369,2026.45523912422,2005.88782238675,2001.84862364047,1998.03610719303,2004.41404153307,2069.69879002218,2029.34609312492,2016.18747838472,2007.14460261262,2002.0263564025,2021.7554510306,2054.74659376951,2022.17878546305,2024.85899412812,2003.91413588892,2009.61334477461,2017.35823454079,2085.79139329107,2045.71467063628,2036.10367748165,2025.76577544155,2021.13199410852,2038.4770352332,2376.46471564509,2035.4648289644,2027.33221214796,2028.89231558128,2026.59526566306,2051.98650926412,2043.46446560369,2049.44089986236,2031.90150572689,2038.01634686883,2042.37274109311,2067.42597570054,2043.46446560369,2063.26281377896,2035.12672300401,2039.82721872309,2042.67132644113,2062.73139933252
,89,2069.47302005421,2033.60603062928,2004.80074304029,1992.22437045666,2008.13743557841,2000.19947019929,2055.27087151395,2024.53328348002,1995.95044401056,1998.56708231071,1998.98136716921,2014.01149510243,2038.1820315983,2038.1820315983,2006.81534356125,2021.04547900988,2007.5438535985,1998.68676941906,2038.1820315983,2033.60603062928,1999.71361489096,2021.25927709072,2003.63495612655,1986.26830025969,2033.60603062928,2016.83030474349,1998.02063343235,1997.03555354201,1999.93148971392,1985.42489308552,2024.53328348002,1997.9781837155,1987.54234665497,1994.17182657395,1985.04142388626,1979.95249088011,2038.1820315983,2033.60603062928,1993.4598051726,2007.03031382753,1993.42375927795,2008.15030451985,2009.29780338026,2038.1820315983,1994.46257022987,2005.55949697671,1992.91151975122,1996.90116630121,2038.1820315983,2033.60603062928,1997.9145358909,2011.14532088196,2008.14052140506,1996.69115823131,2038.1820315983,2024.53328348002,2005.88300595834,2001.3177549661,1997.92247457627,2003.2875524933,2067.65975565774,2029.20367552069,2016.14780312084,2006.82825245061,2001.79542988429,2020.00570785628,2052.50912765578,2022.17508818268,2024.75684526228,2004.06759704276,2009.46759578329,2015.94810264432,2083.46633369499,2045.42344345884,2035.87411576544,2025.61851630962,2020.97605551607,2036.3760055539,2346.17757735016,2035.5365912769,2027.32953015915,2028.50145134629,2026.55708354235,2050.43186786225,2038.1820315983,2049.22644512185,2032.01181919792,2037.68010915235,2042.45825946599,2065.77417380711,2038.1820315983,2062.93655541158,2034.52889480818,2039.58239486288,2042.5642186458,2060.47667364319
,89.5,2067.44229002707,2029.90009252428,2004.75595732078,1991.97842357501,2008.02846195392,2000.25696505083,2052.96320834458,2023.05459154191,1996.08180613269,1998.50686017836,1999.29028130727,2013.96778453538,2033.97326216602,2033.97326216602,2006.27545257807,2020.8180147567,2007.42235767802,1998.60674847079,2033.97326216602,2029.90009252428,1999.57428634856,2021.24218248275,2003.68455974512,1985.91354828855,2029.90009252428,2011.53718061188,1997.97473764828,1996.62356866613,1999.87709360074,1985.0475743993,2023.05459154191,1997.0163361329,1987.34493322345,1993.94667533594,1984.72204711923,1979.50738982416,2033.97326216602,2029.90009252428,1993.73410566019,2006.82999307262,1993.34849760091,2005.54173603066,2006.68168312806,2033.97326216602,1994.23393425806,2005.54074266338,1992.86719808474,1994.09293992122,2033.97326216602,2029.90009252428,1997.93682000474,2010.82568387618,2008.13629113172,1995.58489665443,2033.97326216602,2023.05459154191,2005.66687430066,2001.03166345003,1997.96124274772,2002.06207636579,2065.67288142912,2029.05243175011,2015.88648668074,2006.73693729819,2001.55678117058,2018.40630697785,2050.40105401603,2022.10221703574,2024.48754127719,2004.03530555603,2009.0575907265,2014.47916981187,2081.46345532532,2045.04309407737,2035.97013394707,2025.51378066247,2020.93633535566,2034.69158869086,2318.62263637647,2035.450746957,2027.10534089284,2027.97858222796,2026.24747260552,2048.92615766587,2033.97326216602,2049.04462861035,2032.03654226451,2037.19645765475,2042.32633807591,2064.16588961946,2033.97326216602,2062.59296250545,2034.33898615555,2039.13045840686,2042.52223477466,2058.6348126709
,90,2065.6187768752,2027.07524760997,2004.76452234759,1991.68464509565,2007.84238680923,2000.17495096612,2051.16142179247,2021.2169205628,1995.98961347983,1998.43316861023,1999.39375525418,2013.69604441392,2030.79002399733,2030.79002399733,2005.91523329977,2020.70941324591,2007.36261375045,1998.62802879716,2030.79002399733,2027.07524760997,1999.33118993214,2021.1606046617,2003.96709811424,1985.40537890182,2027.07524760997,2007.75432881391,1998.01933022929,1996.25899462527,1999.69655626862,1984.59862447933,2021.2169205628,1995.98809254937,1987.06776381513,1993.50915919189,1984.194105016,1978.97040042658,2030.79002399733,2027.07524760997,1993.62227386122,2006.54665903514,1993.16056858347,2002.87066426275,2004.22773354579,2030.79002399733,1994.15165098695,2005.29013988823,1992.87499907732,1991.04262655482,2030.79002399733,2027.07524760997,1997.71884509831,2010.47859514432,2008.07333163467,1994.27031824041,2030.79002399733,2021.2169205628,2005.44692175827,2000.68154972833,1997.91609227891,2000.56726585176,2064.03245784286,2028.7709718953,2015.61567117922,2006.66766494281,2001.43618218072,2016.73177004927,2048.63977174367,2021.87866474139,2024.09244399807,2003.88169237202,2008.75414430148,2013.19547502886,2079.58363775893,2044.67705986576,2036.12286968521,2025.40827366434,2021.03317965827,2032.99337993711,2294.13860882103,2035.48177948002,2026.76720505408,2027.63975142281,2025.84440909582,2047.55703038826,2030.79002399733,2048.95546953527,2032.05927623454,2036.87810695013,2042.23626421178,2062.71987074955,2030.79002399733,2062.64789318244,2034.42137504003,2038.8107392552,2042.19966824357,2057.23885636885
,90.5,2063.79913684202,2025.10075212976,2004.92153980362,1991.47890896337,2007.89175824858,1999.83970168988,2049.31447486133,2019.4947038121,1995.73682707133,1998.2004030814,1999.12148708985,2013.24208546817,2028.19770604071,2028.19770604071,2005.75965878706,2020.72360911466,2007.10466392681,1998.41714360679,2028.19770604071,2025.10075212976,1999.06206869093,2020.98353178205,2004.10230644238,1984.98249233383,2025.10075212976,2005.16151466982,1997.83372298847,1995.94390607071,1999.46844158243,1984.33821905462,2019.4947038121,1995.0015619436,1986.85466598506,1993.0035779201,1983.98881979178,1978.70359848591,2028.19770604071,2025.10075212976,1993.32667343008,2006.21901026612,1992.96082585542,2000.588253917,2001.94448483851,2028.19770604071,1994.12547630676,2005.13899433701,1992.68239678357,1988.49916268499,2028.19770604071,2025.10075212976,1997.56570441384,2010.18462325621,2007.99856433017,1993.02727919737,2028.19770604071,2019.4947038121,2005.00238684615,2000.53206913922,1997.9116305304,1999.08578524536,2062.39971142673,2028.40564519508,2015.48999717375,2006.66906936666,2001.36140210735,2015.08679374244,2047.0964558086,2021.6654661136,2023.85932177724,2003.82304907024,2008.39895502935,2011.97368736533,2077.85272382915,2044.29226809559,2036.2700004561,2025.44204841799,2020.96144353549,2031.44806930973,2272.85284224634,2035.69793239245,2026.42532561697,2027.64767357358,2025.48447601432,2046.11366637206,2028.19770604071,2048.75919543986,2032.04418211203,2036.67230494012,2042.28973436304,2061.21749553739,2028.19770604071,2062.4705894204,2034.77725210647,2038.55967555378,2041.72040939048,2055.97223009011
,91,2062.00387787416,2023.51465056293,2004.83485222654,1991.2297166091,2007.91795890637,1999.51366546466,2047.60947990419,2017.94713293268,1995.3825307868,1998.02445285463,1998.72972457549,2012.81746065156,2026.21558272553,2026.21558272553,2005.66384259571,2020.65122491946,2006.94123829107,1998.04418965122,2026.21558272553,2023.51465056293,1998.89028680211,2020.74833093122,2004.21573144172,1984.53678737886,2023.51465056293,2003.39997619635,1997.66209566072,1995.7603970811,1999.21220716315,1984.0943125078,2017.94713293268,1994.01891677542,1986.85242217988,1992.68903166842,1983.63858298368,1978.58459454518,2026.21558272553,2023.51465056293,1992.94570117972,2006.25576960935,1992.87735444867,1998.71488652647,1999.70509769111,2026.21558272553,1994.08649245839,2005.04376460878,1992.84291841524,1986.49714269233,2026.21558272553,2023.51465056293,1997.50932303971,2010.08636752108,2007.9289743338,1991.88353024411,2026.21558272553,2017.94713293268,2004.70757888545,2000.57871483109,1997.79102385456,1997.68487575911,2060.87833449445,2028.1316376792,2015.38835173609,2006.86184637122,2001.47566761196,2013.47715227518,2045.68386777244,2021.6440380773,2023.55406607809,2003.79144253749,2008.09476630854,2010.67723506994,2076.44138804089,2044.01511356254,2036.28128809002,2025.31652952422,2020.73607763948,2029.87280086939,2254.75227097212,2035.65638089459,2026.22024558463,2027.60236266624,2025.2061567034,2044.81209452561,2026.21558272553,2048.50088472429,2031.92543956595,2036.27428509212,2042.00495114717,2059.96448586092,2026.21558272553,2062.71863911057,2035.36090405629,2038.41235091397,2041.53910164862,2054.9433799008
,91.5,2060.29883773764,2022.28265670518,2004.86715365162,1990.92217793834,2007.79798891642,1999.04640413859,2046.24902535734,2016.32011630053,1995.04523283511,1998.02470819044,1998.28642294358,2012.54808174835,2024.70774571811,2024.70774571811,2005.48007197409,2020.70309457457,2006.62388286964,1997.98789527125,2024.70774571811,2022.28265670518,1998.85451687406,2020.32747069318,2004.27598667457,1984.22439841771,2022.28265670518,2002.18461724776,1997.52103756485,1995.77742755693,1998.76301025435,1983.85976770546,2016.32011630053,1993.07432256493,1986.74074724224,1992.75041096103,1983.51863095154,1978.41625322918,2024.70774571811,2022.28265670518,1992.41700715262,2006.33787760256,1992.92272791168,1997.34047120359,1997.89255458602,2024.70774571811,1994.02189340444,2004.92462550627,1993.01675810542,1984.71154829597,2024.70774571811,2022.28265670518,1997.37137269259,2010.12382804573,2008.02969179491,1990.94916860337,2024.70774571811,2016.32011630053,2004.43604058431,2000.92410729474,1997.62676425807,1996.22232640481,2059.33616048181,2027.79215491912,2015.35280852406,2007.13092793626,2001.60674393759,2012.01159744843,2044.41240432781,2021.28452895126,2023.33179074473,2003.58975263606,2007.70263714134,2009.47694939247,2074.90798392954,2043.78764792763,2036.37725785236,2025.33348917316,2020.47849854354,2028.32218436889,2239.35330743158,2035.47407177515,2026.08972122282,2027.63246062279,2024.79654372735,2043.7600674825,2024.70774571811,2048.24811370817,2031.70923021869,2036.12031265455,2041.49152863267,2058.84128465615,2024.70774571811,2062.98209479716,2035.63319844491,2038.31976284103,2041.26794363418,2054.08266471284
,92,2058.59463794804,2021.41824458329,2004.94483665996,1990.5409093247,2007.56022365304,1998.53331444777,2045.03176713185,2014.81573900389,1994.82117401678,1998.13578737918,1997.76287599333,2012.05696010425,2023.56689277312,2023.56689277312,2005.51838442509,2020.59604093191,2006.52603866027,1997.76823180938,2023.56689277312,2021.41824458329,1999.01720171135,2019.93733081235,2004.34379057176,1984.11252544238,2021.41824458329,2001.16346900019,1997.27832473026,1995.79624833506,1998.45377173937,1983.70736032645,2014.81573900389,1992.08499761371,1986.83765592149,1992.76772898688,1983.43790112291,1978.42556935262,2023.56689277312,2021.41824458329,1991.96012904958,2006.49716683776,1992.73852031323,1996.83638295057,1996.52574108689,2023.56689277312,1994.20942608021,2004.73553741896,1992.90107187248,1983.37345912755,2023.56689277312,2021.41824458329,1997.2594070279,2010.38901631519,2008.07481217351,1990.22647760119,2023.56689277312,2014.81573900389,2004.1259401759,2001.14543740907,1997.65376445356,1994.99448179569,2058.03833049155,2027.54962919667,2015.47924623742,2007.03713370407,2001.69557351893,2010.70415146369,2043.56911870002,2021.30281783329,2023.23946529932,2003.67905319812,2007.73256806548,2008.40483316881,2073.5639736888,2043.56506032528,2036.18627594287,2025.3622235479,2020.22708575713,2026.96660010834,2226.21618424542,2035.34998554464,2026.02535142754,2027.7059026094,2024.69869281747,2042.89653015988,2023.56689277312,2048.02845957776,2031.52161898749,2036.17507451588,2041.00980195149,2058.24254243626,2023.56689277312,2063.18218220508,2035.60939016911,2038.28050552803,2040.82384105262,2053.10720909899
,92.5,2057.0333697918,2020.60323066574,2004.85824340139,1990.26959912862,2007.14159193502,1998.1920322836,2043.79457455506,2014.01265628301,1994.8266577166,1998.02477517374,1997.08125288889,2011.83239539916,2022.52361978292,2022.52361978292,2005.52313717794,2020.48792060691,2006.15883616746,1997.64157679296,2022.52361978292,2020.60323066574,1999.21291230981,2019.54307976371,2004.09712572388,1984.11594966293,2020.60323066574,2000.22913457121,1996.97133507574,1995.81836037159,1998.30916886967,1983.50439701364,2014.01265628301,1991.30973053573,1986.99102836893,1992.85624559011,1983.68192885905,1978.5874814981,2022.52361978292,2020.60323066574,1991.66379572797,2006.66028417864,1992.63519359292,1996.55742918585,1995.25951551051,2022.52361978292,1994.18559168743,2004.59120118351,1992.77174671696,1982.50310971085,2022.52361978292,2020.60323066574,1997.21211732369,2010.63087098607,2008.10511687149,1989.60489758477,2022.52361978292,2014.01265628301,2003.83233105135,2001.35426277837,1997.66131962488,1993.96398130823,2056.82000377492,2027.44584188642,2015.48257511543,2006.86285617505,2001.54784840167,2009.73471883706,2042.79255806105,2021.47477542942,2023.35833027951,2003.7805312416,2007.65167077928,2007.2710300744,2072.33926310819,2043.49395110348,2035.72853406049,2025.37477478808,2020.02028899895,2025.74253635177,2214.8012727412,2035.1255511296,2025.89422171642,2027.60627925441,2024.73648009413,2041.79025846983,2022.52361978292,2047.86924715233,2031.23774196455,2035.98785219933,2040.5220301274,2057.67833930077,2022.52361978292,2063.2142400067,2035.37909265797,2038.20059886437,2040.62264904288,2052.28061957567
,93,2055.96645435963,2019.60068208958,2004.67729066454,1989.95567462488,2006.72554745303,1998.06656567829,2042.96727386951,2013.20725276785,1995.17841256552,1998.01028567762,1996.76061498588,2011.55850073215,2021.39192191566,2021.39192191566,2005.32978971209,2020.30773670383,2006.01212157393,1997.47710388336,2021.39192191566,2019.60068208958,1999.51687567147,2019.33608787973,2003.7939068634,1984.14209214251,2019.60068208958,1999.57986546061,1996.74772866655,1995.83514967376,1998.25312609233,1983.1769953421,2013.20725276785,1990.55829928045,1987.12029432604,1992.96421701304,1983.49003078793,1978.704979916,2021.39192191566,2019.60068208958,1991.34960262429,2006.87303179079,1992.68796192901,1996.12738949919,1994.40927157592,2021.39192191566,1994.30284983326,2004.41099720282,1992.87037680123,1981.77539418242,2021.39192191566,2019.60068208958,1996.973317889,2010.79950255915,2008.18057327911,1989.07719135378,2021.39192191566,2013.20725276785,2003.87083680352,2001.44946049566,1997.64879209865,1993.1619856096,2055.85258155287,2027.37935524653,2015.2543092554,2006.72988817371,2001.18883555203,2008.8584800428,2042.16496511972,2021.64013482202,2023.47714223871,2003.79263017043,2007.74579778659,2006.26036836471,2071.47579848344,2043.50483701698,2035.50070440219,2025.21273953358,2019.95519433142,2024.72088665806,2204.38873511872,2034.93212115536,2025.94719740596,2027.3182766274,2024.96369089769,2041.02804004902,2021.39192191566,2047.89098284775,2030.86065172519,2035.61245906344,2039.82558416476,2057.34978567297,2021.39192191566,2063.29675466038,2035.12006692044,2038.01523830716,2040.64393322595,2051.40388515035
,93.5,2055.20496627554,2018.9631486561,2004.44804835995,1989.70193305606,2006.23094377084,1997.90804525848,2042.32755792816,2012.76079399073,1995.64223657422,1998.04724376357,1996.39875976498,2011.06272000034,2020.02987082771,2020.02987082771,2005.14970843447,2020.22498403772,2005.80936526578,1997.24091237693,2020.02987082771,2018.9631486561,1999.70057130014,2019.44629018396,2003.435572066,1984.24878635152,2018.9631486561,1999.00248436336,1996.60034415383,1995.75694624962,1998.37650746034,1982.66903229299,2012.76079399073,1989.96545773062,1987.13640094974,1992.96938346922,1983.45902007885,1978.99634968093,2020.02987082771,2018.9631486561,1990.88971002046,2006.61444561371,1992.64552564584,1995.80285604758,1993.78565802798,2020.02987082771,1994.60257560494,2004.13515799822,1992.57017016775,1981.16767729878,2020.02987082771,2018.9631486561,1996.5472073884,2010.85173995922,2008.19286580808,1988.45765199592,2020.02987082771,2012.76079399073,2003.86148910628,2001.36822901849,1997.69143048425,1992.617882632,2055.20537935003,2027.38427795943,2015.09353538922,2006.43372957778,2000.75984771296,2008.23987262798,2041.61513411383,2021.7705381886,2023.7850462602,2004.03684264489,2007.9563082786,2005.44923927934,2070.99584576153,2043.62908728791,2035.34475446136,2025.14043400935,2019.8926798071,2024.09282847818,2194.62505642479,2035.01524152646,2025.87623808461,2026.95586299872,2025.08927806704,2040.33027024925,2020.02987082771,2047.86257999451,2030.50639203146,2035.36358538752,2039.2523741288,2057.02561983527,2020.02987082771,2063.02190979647,2034.81784759462,2037.88014837634,2040.3778754341,2050.52553859727
,94,2054.91340611257,2017.76367256095,2004.384547467,1989.54745695249,2006.25042168867,1997.7479065927,2042.24730443433,2012.4176425404,1995.83207446401,1998.31242106837,1996.29252409183,2010.57023626533,2018.30300403762,2018.30300403762,2004.96106781504,2019.94757248915,2005.45343324745,1996.78483468182,2018.30300403762,2017.76367256095,1999.86664051678,2019.98129076258,2002.86816413546,1984.24233131206,2017.76367256095,1998.36570667095,1996.2879705091,1995.46290315013,1998.78059832649,1982.08592956808,2012.4176425404,1989.25471327356,1987.03387558492,1992.22661713721,1982.92851925443,1979.23153068282,2018.30300403762,2017.76367256095,1990.2288421684,2006.36275374235,1992.54975794058,1994.79581285252,1993.51373632773,2018.30300403762,1995.11032599038,2003.94771790639,1992.11198881336,1980.62695067006,2018.30300403762,2017.76367256095,1995.68706490031,2010.76687880084,2007.91493414968,1988.14638203638,2018.30300403762,2012.4176425404,2003.41915414803,2001.23572105339,1997.77351949783,1992.19853944394,2055.09403891324,2027.47455677148,2014.7627063551,2006.4836220808,2000.41675674864,2008.10294782453,2040.99704424971,2021.8640578095,2024.17950086772,2004.552098352,2008.01415401166,2004.60462671435,2071.16847707363,2043.69309253274,2035.27220643018,2024.86272782733,2019.61223193379,2024.16704202325,2185.10862836427,2034.8922791441,2026.16399775909,2026.99625936096,2025.16071693072,2039.25538960105,2018.30300403762,2047.92988614345,2029.78048493583,2034.97326457941,2038.67592099184,2056.68434744859,2018.30300403762,2062.85338141241,2034.63182620817,2037.5922042558,2040.21696497929,2049.9207762565
,94.5,2054.804154547,2016.51485183053,2004.16985256678,1989.47368456891,2006.24934619955,1997.79004185487,2042.27801542204,2012.17317492356,1996.1918928224,1998.44057044538,1996.23925723174,2010.09561281738,2016.42966004952,2016.42966004952,2004.66219843176,2019.79170487214,2005.10851760472,1996.33091961816,2016.42966004952,2016.51485183053,1999.90119390457,2020.62067991549,2002.23956302282,1984.1700194707,2016.51485183053,1997.89577424198,1996.03401021424,1995.20642550599,1999.20424373897,1981.4763924631,2012.17317492356,1988.63102881957,1986.91842693474,1991.64386175199,1982.37504743547,1979.50803951409,2016.42966004952,2016.51485183053,1989.47749637521,2006.05133407712,1992.62065104102,1993.55536690732,1993.20348803542,2016.42966004952,1995.56129865353,2003.73360864618,1991.8260798915,1980.17493355029,2016.42966004952,2016.51485183053,1994.75692712919,2010.49819178368,2007.60544422192,1987.73153563603,2016.42966004952,2012.17317492356,2003.32718281399,2001.04635113012,1997.72584973501,1991.90515419753,2054.96060685168,2027.48878760563,2014.30686415386,2006.63580288885,1999.9712819302,2007.9630531891,2040.24642770742,2021.80948791563,2024.58392779194,2004.89215048824,2008.03979382484,2003.89061270185,2071.47111699361,2043.88358443047,2035.45154642747,2024.49545235971,2019.3599949877,2024.25979121425,2175.82329048036,2034.9093699912,2026.42701158721,2026.95358457596,2025.22414180438,2038.32211505379,2016.42966004952,2048.01770713658,2029.05886269331,2034.37566596477,2038.03978138451,2056.23635378425,2016.42966004952,2062.64651536518,2034.60515355473,2037.34070892374,2040.18836620055,2049.33445714867
,95,2055.33256831668,2014.22696089095,2004.78875250671,1989.47534161518,2007.35089695497,1997.42231875953,2043.51008348499,2011.6489508845,1995.49800030844,1999.47866931576,1996.63482492306,2009.87776607309,2014.02338267692,2014.02338267692,2004.45195713332,2019.2283530935,2004.0436696005,1995.70190252065,2014.02338267692,2014.22696089095,2000.20019770557,2021.9864794096,2001.33735929166,1983.89874614406,2014.22696089095,1997.0302143625,1995.30089652439,1994.56760243065,1999.81042285752,1980.79465675256,2011.6489508845,1987.64049718491,1986.36386682366,1989.58259179835,1980.95173894418,1979.54249743099,2014.02338267692,2014.22696089095,1988.19655646944,2005.66769326193,1992.56800984216,1991.11319158258,1993.57480392189,2014.02338267692,1996.36967301944,2003.69759275536,1991.21274993057,1979.4842837682,2014.02338267692,2014.22696089095,1992.95338704296,2010.22837752795,2006.96826793215,1988.18221188777,2014.02338267692,2011.6489508845,2001.85185954267,2001.11583993201,1997.71746450195,1991.32206355323,2055.89789826929,2027.61209637639,2013.88233976782,2007.7937850072,2000.05198142177,2008.81821804799,2039.3534579463,2021.13628439785,2025.1760835416,2005.86454549645,2007.38253984615,2002.95773482153,2072.58829834853,2043.73666449978,2035.71116788292,2024.05856905165,2018.4278261258,2025.65490853663,2166.13718102515,2034.10470738363,2027.54069257731,2028.03210845665,2024.7185188854,2036.33459187485,2014.02338267692,2048.11733631302,2027.47901087455,2034.03410636863,2037.38572077434,2055.63377275521,2014.02338267692,2062.73862214958,2034.46188223564,2036.72689366786,2040.24849330752,2049.27188308607
